fighter,rating,rd,volatility,last_fight,peak_rating
Adrian Serrano,1481.1500225556908,315.0,534499040.42908174,2000-06-09,1500.0
Paul Rodriguez,1481.1500225556908,315.0,534499040.42908174,2001-06-29,1500.0
Mitch Raposo,1481.1500225556908,315.0,534499040.42908174,2024-06-08,1500.0
Bill Mahood,1481.1500225556908,315.0,534499040.42908174,2005-06-04,1500.0
Polyana Viana,1481.1494297943746,258.48221850664686,0.01,2024-01-20,1525.0
Juliana Lima,1481.1191317328737,245.2178709605656,356150660.4142127,2018-01-27,1521.0838221776276
Marcelo Aguiar,1481.088760422838,315.0,537978913.1194601,2000-06-09,1500.0
Phil Johns,1481.0724876695417,315.0,538905152.2049141,2001-02-23,1500.0
Brok Weaver,1481.0410275894594,262.96396875000005,353658327.33127296,2020-09-12,1518.781592649535
Andrew Holbrook,1481.0090988519046,248.7623150356198,456972919.24859875,2017-09-02,1524.633710310693
Juliana Miller,1480.974422622608,280.40612707082727,458991253.456038,2023-08-12,1525.0
Sarah Kaufman,1480.9632928155218,304.9891424706788,561975055.1287436,2015-12-19,1520.0
Ray Wizard,1480.9624887202338,315.0,545187145.5393287,1994-03-11,1500.0
Nadia Kassem,1480.9615025557018,304.9891424706788,562698688.1571788,2019-10-05,1519.2688215185667
Nick Roehrick,1480.8688134937624,315.0,550565598.2567183,2017-07-07,1500.0
Ryan Parker,1480.8517137238844,315.0,551550247.3234831,1995-09-08,1500.0
Joe Son,1480.7763298437892,315.0,555901533.9316515,1994-12-16,1500.0
Carlo Prater,1480.7501416948662,267.6638669547297,460666677.9988647,2012-10-05,1521.436637077804
Francisco Trevino,1480.7442421804137,288.3969077504126,491193107.1370137,2015-10-03,1519.1628734697863
Eddie Ruiz,1480.7420783626133,315.0,557884236.847888,2003-06-06,1500.0
Cole Smith,1480.6685778868823,304.1058901676524,549526137.2530193,2020-09-05,1521.8259253898912
Austin Lingo,1480.6377536651942,288.3969077504126,543371785.3307655,2023-07-15,1521.0649980054566
Alberta Cerra Leon,1480.6341307579733,315.0,564156050.7996933,1994-03-11,1500.0
Antonio McKee,1480.6295114286843,315.0,564425218.513544,2011-01-01,1500.0
Gerry Harris,1480.6141973460426,315.0,565318027.3030484,1995-09-08,1500.0
Joe Merritt,1480.6128792930815,315.0,565394902.5754931,2015-06-27,1500.0
Scott Baker,1480.5690277929355,315.0,567955515.3649738,1994-03-11,1500.0
Asbel Cancio,1480.543973566411,315.0,569421099.2624706,1995-04-07,1500.0
John Campetella,1480.4763918827193,315.0,573383806.8872802,1996-07-12,1500.0
Marcus LeVesseur,1480.4697079551793,263.78448569685236,391643377.67742366,2012-12-08,1500.4983980325
Sam Stout,1480.440396047625,108.01761519663191,0.01,2015-08-23,1547.547839859717
Kit Cope,1480.4360416377197,315.0,575756327.9080153,2005-11-05,1500.0
Jeff Hougland,1480.4228183241173,295.84726381403294,509243638.2473532,2012-11-10,1520.0
Brian Cobb,1480.4166848284917,315.0,576896211.6262254,2009-02-21,1500.0
Jim Mullen,1480.383106587932,315.0,578876240.7311997,1997-02-07,1500.0
John Matua,1480.3797170140751,315.0,579076304.3445759,1995-07-14,1500.0
Ryan Madigan,1480.3780366401027,315.0,579175498.2674717,2009-03-07,1500.0
Joe Jordan,1480.3633142997112,315.0,580044933.9611964,2006-07-08,1500.0
Jose Daniel Medina,1480.3570599098307,315.0,580414487.6589473,2024-09-07,1500.0
Derrick Noble,1480.3539867854283,315.0,580596112.7563472,2006-04-15,1500.0
Matt Hobar,1480.308191616318,261.5536726112695,339607212.34907573,2014-12-06,1500.0
Will Chope,1480.2914615649477,315.0,584297593.2150519,2014-01-04,1500.0
Rodrigo Ruas,1480.287803268362,315.0,584514527.8478789,2002-06-22,1500.0
Fabio Gurgel,1480.287803268362,315.0,584514527.8478789,1996-09-20,1500.0
Luke Sanders,1480.2538516442198,292.68924685577366,0.01,2021-05-01,1526.898875564289
David Levicki,1480.2424969299254,315.0,587204501.6362011,1994-03-11,1500.0
Ryan Roberts,1480.2377104681168,315.0,587489048.9662023,2008-04-02,1500.0
Luis Pajuelo,1480.2366886467503,315.0,587549803.5039386,2024-03-23,1500.0
Carlos Mota,1480.2279662506196,315.0,588068539.7568618,2022-10-29,1500.0
Ron Stallings,1480.209213011221,265.5251295116794,420218029.4967385,2015-09-05,1500.7792929095801
Satoshi Honma,1480.1980116781644,315.0,589851733.6861823,2000-04-14,1500.0
Corey Hill,1480.195318180525,273.52703064078867,483096656.0409933,2008-12-10,1523.8499774443092
Kelly Dullanty,1480.187039766752,315.0,590505566.4038533,2002-03-22,1500.0
Willamy Freire,1480.1714988994174,315.0,591432289.8887721,2011-01-22,1500.0
Hacran Dias,1480.1467569721653,280.60911505665985,0.01,2017-10-28,1535.9415998331624
Rick Davis,1480.1360997234797,315.0,593545904.4225183,2006-05-27,1500.0
Stevie Lynch,1480.1327682240253,315.0,593745015.7400309,2007-06-16,1500.0
Emily Ducote,1480.1143287108691,243.13861350673568,239418500.37175307,2024-06-01,1520.6768403671922
Floyd Sword,1480.0946094556318,315.0,596028004.8259258,2007-06-23,1500.0
Scott Junk,1480.080828421298,315.0,596853582.7742258,2007-09-22,1500.0
Jesse Sanders,1480.0662003780633,315.0,597730527.4601492,2009-04-01,1500.0
Melinda Fabian,1480.0607066027696,315.0,598060043.1345109,2018-06-23,1500.0
Bethe Correia,1480.0418676562374,315.0,416333325.917845,2021-10-02,1561.6853044067927
Heather Clark,1480.0080445944177,296.11880724845895,521159192.1693999,2016-11-05,1520.0
Christina Marks,1480.0,315.0,601707259.8279549,2017-12-01,1500.0
Chris Saunders,1480.0,315.0,601707259.8279549,2012-06-01,1500.0
Bharat Kandare,1480.0,315.0,601707259.8279549,2017-11-25,1500.0
Lowell Anderson,1480.0,315.0,601707259.8279549,1999-09-24,1500.0
Tyler Toner,1480.0,315.0,601707259.8279549,2010-12-04,1500.0
Sako Chivitchian,1480.0,315.0,601707259.8279549,2010-12-04,1500.0
Jack McGlaughlin,1480.0,315.0,601707259.8279549,1995-07-14,1500.0
Mark Scanlon,1480.0,315.0,601707259.8279549,2010-11-13,1500.0
Kerry Schall,1480.0,315.0,601707259.8279549,2005-11-05,1500.0
Benardo Sopaj,1480.0,315.0,601707259.8279549,2024-03-02,1500.0
Noe Hernandez,1480.0,315.0,601707259.8279549,1998-05-15,1500.0
Karine Gevorgyan,1480.0,315.0,601707259.8279549,2017-12-01,1500.0
Roger Gracie,1480.0,315.0,601707259.8279549,2013-07-06,1500.0
Fredson Paixao,1480.0,315.0,601707259.8279549,2010-12-04,1500.0
Ariel Beck,1480.0,315.0,601707259.8279549,2017-12-01,1500.0
Icho Larenas,1480.0,315.0,601707259.8279549,2006-03-04,1500.0
Abdul-Kareem Al-Selwady,1480.0,315.0,601707259.8279549,2024-03-02,1500.0
Vinicius Queiroz,1480.0,315.0,601707259.8279549,2010-10-16,1500.0
Mike King,1480.0,315.0,601707259.8279549,2014-07-19,1500.0
Tina Lahdemaki,1480.0,315.0,601707259.8279549,2014-07-16,1500.0
Joe Pardo,1480.0,315.0,601707259.8279549,1998-05-15,1500.0
Andy Anderson,1480.0,315.0,601707259.8279549,1995-04-07,1500.0
Daniel Spohn,1480.0,315.0,601707259.8279549,2014-07-06,1500.0
Flavio Luiz Moura,1480.0,315.0,601707259.8279549,1999-07-16,1500.0
Maia Stevenson,1480.0,315.0,601707259.8279549,2018-02-03,1500.0
Anistavio Medeiros,1480.0,315.0,601707259.8279549,2012-06-23,1500.0
Jamie Yager,1480.0,315.0,601707259.8279549,2010-06-19,1500.0
Jianping Yang,1480.0,315.0,601707259.8279549,2014-08-23,1500.0
Francesco Maturi,1480.0,315.0,601707259.8279549,1995-09-08,1500.0
Wagner Campos,1480.0,315.0,601707259.8279549,2012-06-23,1500.0
Bob Gilstrap,1480.0,315.0,601707259.8279549,1998-05-15,1500.0
Chris Spang,1480.0,315.0,601707259.8279549,2013-04-06,1500.0
Rodolfo Rubio Perez,1480.0,315.0,601707259.8279549,2014-11-08,1500.0
Ryan McGillivray,1480.0,315.0,601707259.8279549,2011-06-04,1500.0
Gilbert Smith,1480.0,315.0,601707259.8279549,2013-04-13,1500.0
Dave Berry,1480.0,315.0,601707259.8279549,1996-09-20,1500.0
Chuck O'Neil,1480.0,315.0,601707259.8279549,2011-06-04,1500.0
Bobby Southworth,1480.0,315.0,601707259.8279549,2005-04-09,1500.0
Allan Goes,1480.0,315.0,601707259.8279549,1998-05-15,1500.0
Josh Rafferty,1480.0,315.0,601707259.8279549,2005-04-09,1500.0
Chris Sanford,1480.0,315.0,601707259.8279549,2005-04-09,1500.0
Lodune Sincaid,1480.0,315.0,601707259.8279549,2005-04-09,1500.0
Alex Schoenauer,1480.0,315.0,601707259.8279549,2005-04-09,1500.0
Jason Thacker,1480.0,315.0,601707259.8279549,2005-04-09,1500.0
Jimmy Quinlan,1480.0,315.0,601707259.8279549,2013-04-13,1500.0
Scott Fiedler,1480.0,315.0,601707259.8279549,1996-07-12,1500.0
David Hood,1480.0,315.0,601707259.8279549,1995-09-08,1500.0
James Mulheron,1480.0,315.0,601707259.8279549,2017-07-16,1500.0
Collin Hart,1480.0,315.0,601707259.8279549,2013-04-13,1500.0
Matt Andersen,1480.0,315.0,601707259.8279549,1996-05-17,1500.0
Paul Herrera,1480.0,315.0,601707259.8279549,1996-02-16,1500.0
Antonio Banuelos,1480.0,315.0,601707259.8279549,2011-02-05,1500.0
Thomas Ramirez,1480.0,315.0,601707259.8279549,1996-02-16,1500.0
Brad Gumm,1480.0,315.0,601707259.8279549,2000-03-10,1500.0
Serhiy Sidey,1480.0,315.0,601707259.8279549,2024-01-20,1500.0
Keigo Kunihara,1480.0,315.0,601707259.8279549,2005-10-07,1500.0
Keith Mielke,1480.0,315.0,601707259.8279549,1996-02-16,1500.0
Aaron Wilkinson,1480.0,315.0,601707259.8279549,2010-12-04,1500.0
Nazareno Malegarie,1480.0,315.0,601707259.8279549,2015-09-05,1500.0
Josh Bryant,1480.0,315.0,601707259.8279549,2010-06-19,1500.0
Sean Gannon,1480.0,315.0,601707259.8279549,2005-10-07,1500.0
James Hammortree,1480.0,315.0,601707259.8279549,2010-06-19,1500.0
Rolles Gracie,1480.0,315.0,601707259.8279549,2010-02-06,1500.0
Kristof Midoux,1480.0,315.0,601707259.8279549,2006-08-17,1500.0
Tom Egan,1480.0,315.0,601707259.8279549,2009-01-17,1500.0
Xiao Long,1480.0,315.0,601707259.8279549,2024-06-29,1500.0
Thaddeus Luster,1480.0,315.0,601707259.8279549,1994-03-11,1500.0
Jules Bruchez,1480.0,315.0,601707259.8279549,2008-12-13,1500.0
Shane Primm,1480.0,315.0,601707259.8279549,2008-12-13,1500.0
John Polakowski,1480.0,315.0,601707259.8279549,2008-12-13,1500.0
Joey Roberts,1480.0,315.0,601707259.8279549,1999-03-05,1500.0
David Baron,1480.0,315.0,601707259.8279549,2008-10-18,1500.0
Chris Tickle,1480.0,315.0,601707259.8279549,2012-06-01,1500.0
Darrel Gholar,1480.0,315.0,601707259.8279549,1999-01-08,1500.0
Andy Wang,1480.0,315.0,601707259.8279549,2007-06-23,1500.0
Kaan Ofli,1480.0,315.0,601707259.8279549,2024-09-07,1500.0
John Teixeira,1480.0,315.0,601707259.8279549,2012-06-23,1500.0
Paulo Santos,1480.0,315.0,601707259.8279549,1998-10-16,1500.0
Cale Yarbrough,1480.0,315.0,601707259.8279549,2008-07-19,1500.0
Duda Santana,1480.0,315.0,601707259.8279549,2019-06-01,1500.0
Dave Galera,1480.0,315.0,601707259.8279549,2014-01-04,1500.0
James Giboo,1480.0,315.0,601707259.8279549,2008-07-19,1500.0
Jared Rollins,1480.0,315.0,601707259.8279549,2007-12-08,1500.0
Billy Miles,1480.0,315.0,601707259.8279549,2007-12-08,1500.0
Adriano Santos,1480.0,315.0,601707259.8279549,1998-10-16,1500.0
Richie Hightower,1480.0,315.0,601707259.8279549,2007-12-08,1500.0
Robert Valentin,1480.0,315.0,601707259.8279549,2024-09-07,1500.0
Dante Rivera,1480.0,315.0,601707259.8279549,2008-06-21,1500.0
Albert Cheng,1480.0,315.0,601707259.8279549,2014-03-01,1500.0
John Kolosci,1480.0,315.0,601707259.8279549,2007-12-08,1500.0
Dorian Price,1480.0,315.0,601707259.8279549,2007-12-08,1500.0
Dan Barrera,1480.0,315.0,601707259.8279549,2007-12-08,1500.0
Delson Heleno,1480.0,315.0,601707259.8279549,2012-06-23,1500.0
Zygimantas Ramaska,1480.0,315.0,601707259.8279549,2024-09-14,1500.0
Chris Condo,1480.0,315.0,601707259.8279549,1999-05-07,1500.0
Alex Gorgees,1480.0,315.0,601707259.8279549,2018-12-01,1500.0
Igor Severino,1480.0,315.0,601707259.8279549,2024-03-23,1500.0
Derek Downey,1480.0,315.0,601707259.8279549,2009-02-07,1500.0
Nandor Guelmino,1480.0,315.0,601707259.8279549,2013-09-21,1500.0
Humberto Brown Morrison,1480.0,315.0,601707259.8279549,2014-11-15,1500.0
Cory Walmsley,1480.0,315.0,601707259.8279549,2006-08-26,1500.0
Joe Giannetti,1480.0,315.0,601707259.8279549,2018-07-06,1500.0
Jay Cucciniello,1480.0,315.0,601707259.8279549,2018-07-06,1500.0
Richie Smullen,1480.0,315.0,601707259.8279549,2018-07-06,1500.0
Allan Zuniga,1480.0,315.0,601707259.8279549,2018-07-06,1500.0
Tyler Diamond,1480.0,315.0,601707259.8279549,2018-07-06,1500.0
Mario Neto,1480.0,315.0,601707259.8279549,2006-09-23,1500.0
Marcus Jones,1480.0,315.0,601707259.8279549,2009-12-05,1500.0
Justin Wren,1480.0,315.0,601707259.8279549,2009-12-05,1500.0
Darrill Schoonover,1480.0,315.0,601707259.8279549,2009-12-05,1500.0
Justin James,1480.0,315.0,601707259.8279549,2006-10-14,1500.0
Jason Fairn,1480.0,315.0,601707259.8279549,1994-12-16,1500.0
Pedro Falcao,1480.0,315.0,601707259.8279549,2024-04-13,1500.0
Emmanuel Yarborough,1480.0,315.0,601707259.8279549,1994-09-09,1500.0
Sherman Pendergarst,1480.0,315.0,601707259.8279549,2006-11-18,1500.0
Danillo Villefort,1480.0,315.0,601707259.8279549,2009-08-08,1500.0
Ernesta Kareckaite,1480.0,315.0,601707259.8279549,2024-05-11,1500.0
Teila Tuli,1480.0,315.0,601707259.8279549,1993-11-12,1500.0
Frank Lester,1480.0,315.0,601707259.8279549,2009-06-20,1500.0
Tuco Tokkos,1480.0,315.0,601707259.8279549,2024-06-01,1500.0
Peggy Morgan,1480.0,315.0,601707259.8279549,2013-11-30,1500.0
David Roberts,1480.0,315.0,601707259.8279549,1999-05-07,1500.0
Steve Byrnes,1480.0,315.0,601707259.8279549,2006-12-13,1500.0
Justin Frazier,1480.0,315.0,601707259.8279549,2018-11-30,1500.0
Tim McKenzie,1480.0,315.0,601707259.8279549,2009-04-01,1500.0
Neil Grove,1480.0,315.0,601707259.8279549,2009-02-21,1500.0
Michel Batista,1480.0,315.0,601707259.8279549,2018-11-30,1500.0
Adam Cella,1480.0,315.0,601707259.8279549,2013-04-06,1500.0
Hailey Cowan,1480.0,315.0,601707259.8279549,2023-04-29,1500.0
Donnie Chappell,1480.0,315.0,601707259.8279549,1997-07-27,1500.0
Wade Shipp,1480.0,315.0,601707259.8279549,2004-04-02,1500.0
Keith Berish,1480.0,315.0,601707259.8279549,2016-12-09,1500.0
Joey Gilbert,1480.0,315.0,601707259.8279549,2001-05-04,1500.0
SeungGuk Choi,1480.0,315.0,601707259.8279549,2023-02-04,1500.0
Manolo Zecchini,1480.0,315.0,601707259.8279549,2023-09-02,1500.0
Jermaine Andre,1480.0,315.0,601707259.8279549,2000-03-10,1500.0
Cory Hendricks,1480.0,315.0,601707259.8279549,2016-07-08,1500.0
Martin Svensson,1480.0,315.0,601707259.8279549,2016-02-27,1500.0
Gerald Strebendt,1480.0,315.0,601707259.8279549,2003-09-26,1500.0
Richard Crunkilton,1480.0,315.0,601707259.8279549,2003-04-25,1500.0
Manuel Rodriguez,1480.0,315.0,601707259.8279549,2012-12-14,1500.0
Dustin Neace,1480.0,315.0,601707259.8279549,2011-12-03,1500.0
Brendan Loughnane,1480.0,315.0,601707259.8279549,2012-12-14,1500.0
Todd Butler,1480.0,315.0,601707259.8279549,1997-07-27,1500.0
Eugenio Tadeu,1480.0,315.0,601707259.8279549,1998-03-13,1500.0
Steven Koslow,1480.0,315.0,601707259.8279549,2022-12-10,1500.0
Romie Aram,1480.0,315.0,601707259.8279549,2003-04-25,1500.0
James Zikic,1480.0,315.0,601707259.8279549,2002-07-13,1500.0
Aaron Brink,1480.0,315.0,601707259.8279549,2000-11-17,1500.0
Zach Light,1480.0,315.0,601707259.8279549,2002-06-22,1500.0
Bentley Syler,1480.0,315.0,601707259.8279549,2015-03-21,1500.0
Alex Stiebling,1480.0,315.0,601707259.8279549,2000-11-17,1500.0
Stephen Bass,1480.0,315.0,601707259.8279549,2011-12-03,1500.0
Leigh Remedios,1480.0,315.0,601707259.8279549,2002-07-13,1500.0
Rocky Lee,1480.0,315.0,601707259.8279549,2015-04-11,1500.0
Nick Serra,1480.0,315.0,601707259.8279549,2002-06-22,1500.0
Eric Martin,1480.0,315.0,601707259.8279549,1997-02-07,1500.0
Abner Lloveras,1480.0,315.0,601707259.8279549,2015-12-11,1500.0
Josh Stuart,1480.0,315.0,601707259.8279549,1998-03-13,1500.0
Izabela Badurek,1480.0,315.0,601707259.8279549,2015-04-11,1500.0
Marcus Silveira,1480.0,315.0,601707259.8279549,1997-12-21,1500.0
Alex Torres,1480.0,315.0,601707259.8279549,2015-02-28,1500.0
Jon Manley,1480.0,315.0,601707259.8279549,2013-02-23,1500.0
David Velasquez,1480.0,315.0,601707259.8279549,2000-03-10,1500.0
Marcin Wrzosek,1480.0,315.0,601707259.8279549,2015-12-11,1500.0
Wallid Ismail,1480.0,315.0,601707259.8279549,1997-02-07,1500.0
Bruno Korea,1480.0,315.0,601707259.8279549,2015-11-07,1500.0
Vernon Ramos Ho,1480.0,315.0,601707259.8279549,2015-11-21,1500.0
Nissen Osterneck,1479.9382821480344,315.0,605426597.6841137,2009-04-01,1500.0
Mike Jackson,1479.934031061379,295.3125,582622787.561932,2022-10-15,1501.1500225556908
Carlos Barreto,1479.9325100448468,315.0,605775031.207713,1997-10-17,1500.0
Trevor Smith,1479.892272600238,210.66032592997004,0.01,2019-12-07,1533.0389941727526
Kyle Kingsbury,1479.875386335759,291.3679132043807,473996447.4192247,2014-07-26,1564.017964080568
Jeff Newton,1479.8680370015225,315.0,609673764.9244437,2005-11-19,1500.0
Kanako Murata,1479.8270766566156,315.0,518645862.1809167,2023-10-07,1518.5704331817487
Masio Fullen,1479.8215951563652,277.05563096326773,455200771.7528298,2016-01-30,1520.0
Lucas Alexander,1479.793590310894,284.2005039223124,530394264.17853355,2023-11-18,1501.0010369872737
Alessio Sakara,1479.7027992969356,202.33615120314715,0.01,2013-10-26,1566.0310011104389
Braxton Smith,1479.6966762730037,315.0,620096869.3046952,2023-05-06,1500.0
Reza Nasri,1479.6677449243082,315.0,621865350.2705308,1996-09-20,1500.0
Russell Doane,1479.6123192367468,246.54252648063311,0.01,2018-02-24,1545.6115535588733
Chris Cope,1479.544674536174,266.43279641221164,373414209.58038616,2012-02-04,1520.0
Caol Uno,1479.5420661591857,315.0,0.01,2010-03-31,1532.8297720078915
Lewis Gonzalez,1479.3954547027076,315.0,638632961.678702,2015-06-27,1500.0
Danielle Taylor,1479.3494491529782,249.9907246113771,337352837.91415966,2018-08-04,1520.4170271954827
Milana Dudieva,1479.3303709157842,315.0,594125313.8866128,2016-11-19,1518.8499774443092
Ivan Erslan,1479.306158741243,315.0,644180370.3727804,2024-10-05,1500.0
Paul Georgieff,1479.2749873894738,315.0,646122503.3979967,2007-12-08,1500.0
Ronald Jhun,1479.2743413081735,315.0,646162788.4566083,2004-08-21,1500.0
Jim Alers,1479.2149085885762,315.0,667077555.6468073,2016-07-23,1520.0
David Michaud,1479.2040147595446,275.89610761128085,422738232.7581086,2015-04-25,1500.0
Solomon Hutcherson,1479.124991007189,315.0,655508915.1370962,2006-06-24,1500.0
Max Rohskopf,1479.1187177026984,315.0,655902958.0730264,2020-06-20,1500.0
Tony Petarra,1479.1057099580594,315.0,656720386.3766422,1999-05-07,1500.0
